Date,Symbol,Open,High,Low,Close,Volume,Turnover
2012-09-12,ADANIPORTS,111.55,112.95,110.15,110.9,1198143,13318716130000
2012-09-13,ADANIPORTS,110.5,112.35,109.8,110.6,984996,10924358970000
2012-09-14,ADANIPORTS,112.9,113.1,110.1,111.6,1853351,20635348820000
2012-09-17,ADANIPORTS,112.15,114.05,110.9,111.65,1522753,17071261045000
2012-09-18,ADANIPORTS,112.15,117.9,111.8,117.05,2158032,25025369095000
2012-09-20,ADANIPORTS,116.4,116.75,114.05,115.5,2705275,31277641615000
2012-09-21,ADANIPORTS,117,119.4,113.25,115.7,3156075,37070048415000
2012-09-24,ADANIPORTS,116,123.45,114.3,119.55,4222804,50469631325000
2012-09-25,ADANIPORTS,120.95,121.8,117.1,120,3807912,45680745350000
2012-09-26,ADANIPORTS,119.9,123.95,119.9,122.6,2423037,29693279915000
2012-09-27,ADANIPORTS,122,124.4,119.55,122.05,3694614,45005560995000
2012-09-28,ADANIPORTS,123,128.5,123,127.5,2455631,30930179440000
2012-10-01,ADANIPORTS,128.1,128.5,124.55,125.5,470394,5909503770000
2012-10-03,ADANIPORTS,125.5,130,124,129.5,1268946,16236452700000
2012-10-04,ADANIPORTS,130.1,132.3,128.6,129.6,1423093,18543673770000
2012-10-05,ADANIPORTS,129.65,131.15,123.6,128.15,1210168,15413791375000
2012-10-08,ADANIPORTS,127.05,127.95,121.35,123.8,533122,6654293575000
2012-10-09,ADANIPORTS,125.95,126.35,121.8,122.65,410937,5077553940000
2012-10-10,ADANIPORTS,122.05,122.8,119.6,120.5,276010,3337391145000
2012-10-11,ADANIPORTS,119.95,124.9,118.7,124.3,604810,7441314160000
2012-10-12,ADANIPORTS,123.85,127,123.45,125.4,735106,9249110645000
2012-10-15,ADANIPORTS,125.4,125.5,122.45,123.45,304000,3746970725000
2012-10-16,ADANIPORTS,122,122,118.1,120.05,1903838,22956397685000
2012-10-17,ADANIPORTS,119.15,120.9,118,120,389450,4641864475000
2012-10-18,ADANIPORTS,120,125.4,119.3,124.7,1293131,15960954420000
2012-10-19,ADANIPORTS,125,127.45,122.65,124.35,1344070,16778862115000
2012-10-22,ADANIPORTS,124.05,130.6,123.05,129.75,2914830,37486015305000
2012-10-23,ADANIPORTS,130.7,131,127.7,128.55,1724049,22216426410000
2012-10-25,ADANIPORTS,128,132.9,128,130.7,1479503,19375530130000
2012-10-26,ADANIPORTS,130,131.05,125.6,127,1885430,24117188505000
2012-10-29,ADANIPORTS,126.05,127.4,123.55,124.5,1584245,19744351165000
2012-10-30,ADANIPORTS,124.05,127.8,123,125,678844,8506022170000
2012-10-31,ADANIPORTS,125.55,128.65,124.9,127.25,1690316,21527703550000
2012-11-01,ADANIPORTS,125.5,126.45,124,125,754150,9430984210000
2012-11-02,ADANIPORTS,125.6,128.65,125.6,127.95,1501687,19139390010000
2012-11-05,ADANIPORTS,127,130.6,127,127.45,1196272,15417358935000
2012-11-06,ADANIPORTS,127.4,136.7,126.15,134.85,3019713,40023712780000
2012-11-07,ADANIPORTS,135,136,129.05,130.85,1782253,23685674580000
2012-11-08,ADANIPORTS,130.8,131.5,128.2,130.6,754715,9828024045000
2012-11-09,ADANIPORTS,130,132.45,127.2,127.9,355941,4604096935000
2012-11-12,ADANIPORTS,127.05,130.6,126.65,129.2,692315,8886451275000
2012-11-13,ADANIPORTS,129.9,129.9,128.5,128.9,50643,653789335000
2012-11-15,ADANIPORTS,128.9,132.5,128.05,131.4,453557,5920136270000
2012-11-16,ADANIPORTS,131.4,133.25,126,127.35,671193,8771227020000
2012-11-19,ADANIPORTS,125.2,130,125.2,127.95,642800,8231988835000
2012-11-20,ADANIPORTS,130,130.7,121.6,123.2,787747,9898115285000
2012-11-21,ADANIPORTS,124,125.4,122.15,123.05,360974,4456632240000
2012-11-22,ADANIPORTS,123.95,124.8,121.55,122.8,251196,3086618265000
2012-11-23,ADANIPORTS,123.45,124.5,122.05,123.35,182011,2245266410000
2012-11-26,ADANIPORTS,123.9,125.95,123.1,125.35,292680,3654561350000
2012-11-27,ADANIPORTS,126.4,130.6,125.1,129.75,1987923,25721995195000
2012-11-29,ADANIPORTS,130.05,132.2,124.55,125.45,1359991,17353715670000
2012-11-30,ADANIPORTS,125.5,130.7,125.25,130.15,1251861,16107203860000
2012-12-03,ADANIPORTS,130.35,133.25,129,132.25,1160794,15304357445000
2012-12-04,ADANIPORTS,132.65,137.9,130.6,134.4,3545718,47536443355000
2012-12-05,ADANIPORTS,134.75,136.3,131.25,133.7,1003342,13393935065000
2012-12-06,ADANIPORTS,133.7,136.5,130.7,135.05,3147331,42374170615000
2012-12-07,ADANIPORTS,135.65,138.8,135.35,137.6,1424101,19572682775000
2012-12-10,ADANIPORTS,137.95,138.75,135.6,137.05,612960,8400997825000
2012-12-11,ADANIPORTS,137.15,138.6,131.75,134.75,790611,10650504220000
2012-12-12,ADANIPORTS,135,136.6,133,135.65,543139,7343836050000
2012-12-13,ADANIPORTS,136,136,130.05,130.7,680712,9073694410000
2012-12-14,ADANIPORTS,130.05,136.45,130.05,135.65,878418,11801649465000
2012-12-17,ADANIPORTS,136.05,144.15,135.55,143.25,2010480,28319871230000
2012-12-18,ADANIPORTS,144.6,146.25,142.1,142.65,1908629,27425623040000
2012-12-19,ADANIPORTS,144.05,146.4,142.25,145.25,1845672,26790754970000
2012-12-20,ADANIPORTS,145.25,146.4,139.05,140,2098610,29628149820000
2012-12-21,ADANIPORTS,139.45,142.1,133.65,135.65,1487914,20492215105000
2012-12-24,ADANIPORTS,137,137.4,133.45,135.35,625551,8466311300000
2012-12-26,ADANIPORTS,136,137.5,134.4,136.4,526630,7176719155000
2012-12-27,ADANIPORTS,137.45,138.25,132.45,133.8,1895037,25621800655000
2012-12-28,ADANIPORTS,133.5,134.95,132.05,132.85,773240,10302402965000
2012-12-31,ADANIPORTS,132.85,135.95,132.4,135,636052,8557070770000
2013-01-01,ADANIPORTS,136.25,138.15,135.3,137.8,353823,4847673975000
2013-01-02,ADANIPORTS,138.8,140.2,137.3,138.45,1158271,16068575260000
2013-01-03,ADANIPORTS,139.45,140,137.15,138.3,996003,13784717140000
2013-01-04,ADANIPORTS,138.3,138.3,134.5,137.5,1236742,16861817710000
2013-01-07,ADANIPORTS,137,141.25,137,140.05,1974675,27603697465000
2013-01-08,ADANIPORTS,140.6,140.65,135.3,137.45,750310,10308337360000
2013-01-09,ADANIPORTS,137,138.9,134.45,135.15,804170,10972470300000
2013-01-10,ADANIPORTS,136.1,136.65,134.2,135.8,649023,8804256250000
2013-01-11,ADANIPORTS,135.8,136.4,131.1,131.7,627649,8362773880000
2013-01-14,ADANIPORTS,131.7,136.75,131.1,136.3,645456,8683250025000
2013-01-15,ADANIPORTS,135.1,137.4,133.7,136.9,611458,8290667625000
2013-01-16,ADANIPORTS,137.35,139,134.75,135.6,1823638,25080847530000
2013-01-17,ADANIPORTS,135.95,136.8,133.65,134.6,448421,6051140745000
2013-01-18,ADANIPORTS,134.6,135.8,131.75,132.25,551806,7346843850000
2013-01-21,ADANIPORTS,131.95,137,131.55,135.75,1013495,13591134125000
2013-01-22,ADANIPORTS,135.75,138.2,134.35,135.45,1864356,25406639830000
2013-01-23,ADANIPORTS,135.9,136.15,133.15,133.65,633457,8493449215000
2013-01-24,ADANIPORTS,137.9,137.9,128.6,129.95,948386,12418220950000
2013-01-25,ADANIPORTS,129.95,130.9,126.05,130.3,1711468,22110438620000
2013-01-28,ADANIPORTS,131.6,137.8,127.3,136.75,6676462,89290331155000
2013-01-29,ADANIPORTS,137,156.25,137,145.8,19207648,283909995865000
2013-01-30,ADANIPORTS,147.55,148.8,140.2,142.65,10316243,148372966440000
2013-01-31,ADANIPORTS,143.35,155,141.65,150.55,8895649,131964797565000
2013-02-01,ADANIPORTS,151.7,156.65,149.25,149.95,3716667,56572791240000
2013-02-04,ADANIPORTS,151.5,154.9,148.55,149.9,2234003,33804372875000
2013-02-05,ADANIPORTS,149.8,153.4,146.45,150.25,2115293,31646786060000
2013-02-06,ADANIPORTS,151.95,162.65,150.2,154.95,5541384,86422577440000
2013-02-07,ADANIPORTS,153.5,158.35,149.2,155.85,4047635,62567534665000
2013-02-08,ADANIPORTS,156.2,157.45,151.2,151.85,1791582,27523426270000
2013-02-11,ADANIPORTS,153.3,156.5,152,153.5,2315423,35700131645000
2013-02-12,ADANIPORTS,154.15,156.5,152.4,153.7,2292412,35325732610000
2013-02-13,ADANIPORTS,154.5,158.7,153.75,154.9,1577507,24571519195000
2013-02-14,ADANIPORTS,154.9,155.7,145.55,148.4,3032088,45361304255000
2013-02-15,ADANIPORTS,146.15,151.7,144.6,149.95,1572387,23129594280000
2013-02-18,ADANIPORTS,151.25,152.3,147.85,149.05,888936,13354765025000
2013-02-19,ADANIPORTS,150.1,153.85,149.55,152.55,1183511,17983293000000
2013-02-20,ADANIPORTS,153.05,153.7,149.45,150.45,1086942,16426818710000
2013-02-21,ADANIPORTS,150.3,154.45,143.65,145.6,3125690,46389645755000
2013-02-22,ADANIPORTS,146.35,150.75,143.15,149.7,1120221,16560925810000
2013-02-25,ADANIPORTS,149.7,152.5,145.85,148.1,921416,13755233210000
2013-02-26,ADANIPORTS,147,148,138.05,141.45,1881561,26683016665000
2013-02-27,ADANIPORTS,143.25,144.5,137,143.3,2210177,31272936715000
2013-02-28,ADANIPORTS,144.85,145.8,131.9,138.65,4173623,57877229380000
2013-03-01,ADANIPORTS,139.55,141.8,137.8,140.1,3196913,44805815760000
2013-03-04,ADANIPORTS,140.8,140.8,134.8,136.15,900454,12394819095000
2013-03-05,ADANIPORTS,137.35,148.25,136.7,145.95,1772006,25404991160000
2013-03-06,ADANIPORTS,147,147.5,143.2,144.3,1195204,17331640890000
2013-03-07,ADANIPORTS,144,146.4,143.3,145.9,1019838,14841666650000
2013-03-08,ADANIPORTS,146.45,147.55,145.05,145.95,737539,10779560455000
2013-03-11,ADANIPORTS,146.7,146.75,141.1,142,885327,12628637130000
2013-03-12,ADANIPORTS,130.6,142.7,130.6,138.9,918664,12820925710000
2013-03-13,ADANIPORTS,137.85,139.9,134.8,135.4,814241,11109853525000
2013-03-14,ADANIPORTS,135.45,141.35,133,139.95,1204991,16516379540000
2013-03-15,ADANIPORTS,140.25,143,137.8,138.8,651943,9140094185000
2013-03-18,ADANIPORTS,138.6,140.35,134.2,139.05,1089644,14927374635000
2013-03-19,ADANIPORTS,139,139.75,134.35,136,970366,13243904990000
2013-03-20,ADANIPORTS,135,137.85,132,132.35,690865,9289133315000
2013-03-21,ADANIPORTS,126,134.5,121.65,127.3,1349239,17535479460000
2013-03-22,ADANIPORTS,127.15,127.7,119.1,124.1,2379340,29274946985000
2013-03-25,ADANIPORTS,124.6,129.7,124.6,128.05,1137186,14521486185000
2013-03-26,ADANIPORTS,126.05,133.75,125.75,131.4,1527015,20066311055000
2013-03-28,ADANIPORTS,131.8,141.6,129.75,138.7,1939645,26718498000000
2013-04-01,ADANIPORTS,140.8,144.2,137.35,142.45,890295,12625570490000
2013-04-02,ADANIPORTS,142.95,148.5,142.65,147.15,1468440,21599561895000
2013-04-03,ADANIPORTS,147.85,149.8,144.5,146.05,1553513,22954655645000
2013-04-04,ADANIPORTS,144.5,144.6,139.6,140.75,1364325,19353108175000
2013-04-05,ADANIPORTS,141,148.65,140.95,144.75,1133976,16520773405000
2013-04-08,ADANIPORTS,145.2,146.9,143.1,144.05,588531,8547392645000
2013-04-09,ADANIPORTS,144.85,147.65,144.1,145.3,511288,7462075445000
2013-04-10,ADANIPORTS,146,152.5,142.2,151.3,2267790,33354193950000
2013-04-11,ADANIPORTS,152.15,154.4,148.55,149.3,1334386,20119870725000
2013-04-12,ADANIPORTS,149,153.5,146.75,148.5,832927,12439854695000
2013-04-15,ADANIPORTS,147.3,148.4,142.9,145.4,988564,14385373960000
2013-04-16,ADANIPORTS,145,147.3,143.55,146.2,789507,11490610505000
2013-04-17,ADANIPORTS,147.1,147.5,140.4,141,1224412,17544138845000
2013-04-18,ADANIPORTS,141.75,146.5,140.8,145.25,1433603,20697731505000
2013-04-22,ADANIPORTS,144,152.8,140.7,150.35,1690739,24825260055000
2013-04-23,ADANIPORTS,150,151,145.5,147.3,1160058,17119496085000
2013-04-25,ADANIPORTS,146.5,148.1,141.75,145.5,2246425,32420549290000
2013-04-26,ADANIPORTS,144,146.2,143.25,144.85,877991,12727571985000
2013-04-29,ADANIPORTS,143,147.5,143,145.4,415488,6030509960000
2013-04-30,ADANIPORTS,146,146.7,143.15,145,892336,12901380760000
2013-05-02,ADANIPORTS,145,149,144.15,146.3,1253183,18334876710000
2013-05-03,ADANIPORTS,150,158.8,148.1,155.55,3167410,48458125350000
2013-05-06,ADANIPORTS,156.35,156.65,151.25,152.45,1465010,22515680080000
2013-05-07,ADANIPORTS,152.55,153.3,147.3,150.35,1713111,25749024340000
2013-05-08,ADANIPORTS,151,155.35,150,154.4,1288174,19730458225000
2013-05-09,ADANIPORTS,154.55,154.75,150.35,151.55,1362727,20692747710000
2013-05-10,ADANIPORTS,152,152.5,150,150.95,1444269,21813499965000
2013-05-11,ADANIPORTS,151.7,151.85,150.3,151.1,29097,439001250000
2013-05-13,ADANIPORTS,149.3,153.85,149.3,150.35,878208,13312375340000
2013-05-14,ADANIPORTS,150.4,151.7,148.8,149.95,440169,6614887630000
2013-05-15,ADANIPORTS,150.7,153.5,149.7,152.5,1562040,23726151965000
2013-05-16,ADANIPORTS,157,167.35,154.4,162,8280624,133984607105000
2013-05-17,ADANIPORTS,163.05,169,163.05,168.25,9076436,150325295550000
2013-05-20,ADANIPORTS,169.7,175,166.9,167.6,7727111,131168640540000
2013-05-21,ADANIPORTS,167.6,168,160,160.65,3803039,61880513230000
2013-05-22,ADANIPORTS,160.8,161.8,153.25,154.65,2243155,34923747320000
2013-05-23,ADANIPORTS,154,158.95,150.55,152.45,2104757,32465622460000
2013-05-24,ADANIPORTS,153.25,158.2,150.3,156.65,1502462,23268657500000
2013-05-27,ADANIPORTS,157.7,160.15,153,158,3890085,61643787985000
2013-05-28,ADANIPORTS,158.65,159.75,156.1,157.85,2825798,44740107885000
2013-05-29,ADANIPORTS,157,157.95,151.1,153.5,1839294,28176802970000
2013-05-30,ADANIPORTS,152,156.2,151.6,154.65,2440279,37662799065000
2013-05-31,ADANIPORTS,154.7,155.45,150.05,152.05,2175273,33085663975000
2013-06-03,ADANIPORTS,151,154.65,149.55,153.55,2987578,45557769800000
2013-06-04,ADANIPORTS,153,156.5,153,155.35,3938790,61001510410000
2013-06-05,ADANIPORTS,154.1,155.45,149.15,154.55,2291669,35060833365000
2013-06-06,ADANIPORTS,153.8,155.45,152,152.5,1270646,19495406030000
2013-06-07,ADANIPORTS,152,153.8,150,152.05,1577506,23977449635000
2013-06-10,ADANIPORTS,152.2,160.35,150.3,150.8,4320732,67184164685000
2013-06-11,ADANIPORTS,150.4,153.3,145.75,148.3,2191377,32679242400000
2013-06-12,ADANIPORTS,147.2,147.8,141.8,144.15,2083999,30076397120000
2013-06-13,ADANIPORTS,142,144.3,136.4,143.3,3768898,53178056810000
2013-06-14,ADANIPORTS,143.9,149.9,143.8,148.6,1702926,25122038380000
2013-06-17,ADANIPORTS,149,151,145.25,150,1738706,25976914625000
2013-06-18,ADANIPORTS,150.8,155,149.45,153.95,1791207,27435124625000
2013-06-19,ADANIPORTS,153.35,154.5,148.3,150.35,1074287,16208341390000
2013-06-20,ADANIPORTS,149.9,151.4,146.85,148.9,3201936,47556819105000
2013-06-21,ADANIPORTS,147,152.6,146.8,151.45,4669085,70280244875000
2013-06-24,ADANIPORTS,152,152,147.75,150.75,907117,13586754055000
2013-06-25,ADANIPORTS,150.75,151,143.95,145,557666,8195624660000
2013-06-26,ADANIPORTS,146.4,150,143,147.8,974214,14366705645000
2013-06-27,ADANIPORTS,148.7,150,147.15,149.75,3226254,48203193860000
2013-06-28,ADANIPORTS,151.95,152.45,148.3,150.3,2214838,33224928925000
2013-07-01,ADANIPORTS,150.9,153.3,149.85,151.55,1196393,18135585600000
2013-07-02,ADANIPORTS,151.2,154.8,149.4,150.05,949423,14375811480000
2013-07-03,ADANIPORTS,150,150.85,148,149.15,492114,7345294885000
2013-07-04,ADANIPORTS,149.5,150.95,148.05,148.9,457355,6821146260000
2013-07-05,ADANIPORTS,149.2,151.3,147.35,148.4,1000475,14913062900000
2013-07-08,ADANIPORTS,147,150.7,146.5,149.2,480067,7159241740000
2013-07-09,ADANIPORTS,149.5,150.75,148.35,149.3,1168035,17428370485000
2013-07-10,ADANIPORTS,149.3,152.45,149,149.25,764498,11467088615000
2013-07-11,ADANIPORTS,150.15,151.8,149.4,150,1400737,21092381865000
2013-07-12,ADANIPORTS,150.05,153.9,149.5,151.85,1328772,20084772170000
2013-07-15,ADANIPORTS,152,152.75,148.55,149.3,1112743,16741019575000
2013-07-16,ADANIPORTS,147,150.7,146.45,148.6,1281108,19054942510000
2013-07-17,ADANIPORTS,147,148.4,144.4,146.7,2430167,35660922590000
2013-07-18,ADANIPORTS,145.7,150.6,145.05,149.75,1208925,17864822105000
2013-07-19,ADANIPORTS,150.5,150.5,145.35,146.7,670836,9860879905000
2013-07-22,ADANIPORTS,146,146.85,144,145.65,518078,7529584045000
2013-07-23,ADANIPORTS,146,148.05,146,146.8,854668,12570471635000
2013-07-24,ADANIPORTS,144.25,147.4,143.7,145.65,557040,8083248160000
2013-07-25,ADANIPORTS,145.5,148.75,143.65,147.35,1002650,14669336880000
2013-07-26,ADANIPORTS,148,148.3,142.65,143.6,1729266,24851383945000
2013-07-29,ADANIPORTS,143,143,137.9,139.45,1552283,21758097375000
2013-07-30,ADANIPORTS,138.1,140,135.05,135.7,1537956,21164695460000
2013-07-31,ADANIPORTS,135.8,135.85,116.65,125.25,5120681,65138765990000
2013-08-01,ADANIPORTS,126.5,148.4,125.2,140.95,6475235,88476389210000
2013-08-02,ADANIPORTS,143,143,125,125.25,4117068,53875686465000
2013-08-05,ADANIPORTS,129,129,117.95,123.25,3230823,39753657010000
2013-08-06,ADANIPORTS,120.7,134.75,120.35,130.05,3407089,44242146070000
2013-08-07,ADANIPORTS,129,135.35,128.5,134.2,1814154,23930274160000
2013-08-08,ADANIPORTS,134.95,145,133.45,142.2,1294871,18045003345000
2013-08-12,ADANIPORTS,143.4,147,141.6,144.35,1539039,22227197310000
2013-08-13,ADANIPORTS,144.9,147.35,142.1,144.35,676958,9789484875000
2013-08-14,ADANIPORTS,144.75,147.6,143.55,145.45,2171281,31660699935000
2013-08-16,ADANIPORTS,144.9,146.8,140.95,141.95,1747053,25129415000000
2013-08-19,ADANIPORTS,135.5,140.2,125.1,131.25,2769817,36507640910000
2013-08-20,ADANIPORTS,128,133.75,125,127.7,1164236,15070912335000
2013-08-21,ADANIPORTS,131.95,132.7,126,126.7,939051,12114893690000
2013-08-22,ADANIPORTS,126,126.9,120.1,122.3,2481435,30387513430000
2013-08-23,ADANIPORTS,124,124.8,118.95,123.35,3373987,40989112375000
2013-08-26,ADANIPORTS,124.75,127.65,121.5,123.8,2440388,30260930935000
2013-08-27,ADANIPORTS,123.1,125.6,121.8,123.5,1341557,16579201570000
2013-08-28,ADANIPORTS,122.1,126.1,121.5,122.8,1892163,23248653270000
2013-08-29,ADANIPORTS,122.5,128.5,121.3,127.75,1572244,19721211815000
2013-08-30,ADANIPORTS,127,130.3,122.65,125.95,1635610,20720700875000
2013-09-02,ADANIPORTS,125.6,131,124.2,130.4,646648,8301469535000
2013-09-03,ADANIPORTS,131.5,131.95,120.75,121.95,1872958,23446608070000
2013-09-04,ADANIPORTS,118.7,124.85,118.7,123.7,1005021,12390116790000
2013-09-05,ADANIPORTS,126,128.4,121.85,122.55,1712545,21188915960000
2013-09-06,ADANIPORTS,123.6,127.5,122.55,126.85,1009977,12741259660000
2013-09-10,ADANIPORTS,127.5,130.5,126,129.4,1089788,14045935780000
2013-09-11,ADANIPORTS,129,130.75,127.5,128.2,1760377,22688719580000
2013-09-12,ADANIPORTS,129,130.5,126.8,129.15,865513,11167644880000
2013-09-13,ADANIPORTS,129.5,137,129.5,136.2,1256650,16929920850000
2013-09-16,ADANIPORTS,139.4,140.6,135,136.25,864897,11855021855000
2013-09-17,ADANIPORTS,136,136.4,131.4,132.3,1135789,15188037395000
2013-09-18,ADANIPORTS,133.65,135.2,131.05,133.05,312008,4149739445000
2013-09-19,ADANIPORTS,136.6,141.7,134.4,137.95,2949490,40525332345000
2013-09-20,ADANIPORTS,137.3,141.2,136,139.7,2326944,32233164635000
2013-09-23,ADANIPORTS,139,140.2,136.05,139.6,2996106,41593995360000
2013-09-24,ADANIPORTS,138,140.8,137.9,138.9,1450785,20223245320000
2013-09-25,ADANIPORTS,138,141.95,137,140.7,1023461,14153398755000
2013-09-26,ADANIPORTS,140.6,143.5,140,141.05,979813,13904192250000
2013-09-27,ADANIPORTS,142,143,138.6,140.6,632896,8895383580000
2013-09-30,ADANIPORTS,140.7,141.75,137.05,138.05,861504,11946960300000
2013-10-01,ADANIPORTS,138.2,140.4,136.6,138.7,2335850,32395319020000
2013-10-03,ADANIPORTS,139.5,142.25,139.15,140.85,421126,5948148145000
2013-10-04,ADANIPORTS,139.75,146.25,138.9,142.9,4360793,61322275000000
2013-10-07,ADANIPORTS,143,146,142.65,144.7,878860,12717184635000
2013-10-08,ADANIPORTS,144,146.6,143,144.5,666262,9681157090000
2013-10-09,ADANIPORTS,143,146.75,142.95,145.8,387134,5630955585000
2013-10-10,ADANIPORTS,145.95,147.45,143.95,145.8,1100941,16116441175000
2013-10-11,ADANIPORTS,144.1,151.8,144.1,150.4,5286940,78946501915000
2013-10-14,ADANIPORTS,151.5,152.4,149.85,150.95,1457949,22104678205000
2013-10-15,ADANIPORTS,150.1,151.9,148.7,151.3,2133195,32234660050000
2013-10-17,ADANIPORTS,149,152.75,149,150.15,3169858,47666406455000
2013-10-18,ADANIPORTS,150.45,154.95,150,152.75,1633030,25059461980000
2013-10-21,ADANIPORTS,151.35,163,151.35,156.9,2044981,32330034295000
2013-10-22,ADANIPORTS,157.05,164.4,156.75,159.8,2720432,43798086530000
2013-10-23,ADANIPORTS,160.6,160.9,154.5,159,3553428,55611632415000
2013-10-24,ADANIPORTS,158,161.7,151.1,154.9,6241761,97665522515000
2013-10-25,ADANIPORTS,155,157.45,143.15,144.4,3766465,57012458280000
2013-10-28,ADANIPORTS,144.65,147.9,140.85,145.1,2508923,36251305180000
2013-10-29,ADANIPORTS,145,146.1,141.45,145.1,3491805,50208701850000
2013-10-30,ADANIPORTS,145.75,149.5,144.85,146.45,1799363,26453429245000
2013-10-31,ADANIPORTS,146.5,146.9,142.6,145.5,1905129,27619668930000
2013-11-01,ADANIPORTS,145.5,147,143.8,144.85,2084157,30270050695000
2013-11-03,ADANIPORTS,144.5,146.3,143.65,144.55,161874,2341281360000
2013-11-05,ADANIPORTS,143,155.5,140.6,151.85,6256796,90667595815000
2013-11-06,ADANIPORTS,152,156.6,150,150.9,2318436,35345048060000
2013-11-07,ADANIPORTS,151.1,155.9,147,148.3,1625414,24800153675000
2013-11-08,ADANIPORTS,147.95,152.9,146.6,148.4,1605475,23962834910000
2013-11-11,ADANIPORTS,149.3,152.3,147.85,149.9,2734419,41055060425000
2013-11-12,ADANIPORTS,150.25,152.8,145,146.2,1070011,16009806760000
2013-11-13,ADANIPORTS,146.5,147.5,144,145.25,1387266,20212212715000
2013-11-14,ADANIPORTS,144,155.55,144,152.8,3581094,54389416270000
2013-11-18,ADANIPORTS,153.7,157.9,153.45,154.8,3407642,53075442860000
2013-11-19,ADANIPORTS,154.05,157.95,153.6,154.6,2106533,32751922940000
2013-11-20,ADANIPORTS,155,160.95,154.5,156.3,2698124,42587499995000
2013-11-21,ADANIPORTS,154.6,158.65,149.8,152.05,2137637,32946791120000
2013-11-22,ADANIPORTS,153.8,155.9,151.05,152.7,1257846,19330971245000
2013-11-25,ADANIPORTS,153.1,162,153.1,161.25,4082301,64639357770000
2013-11-26,ADANIPORTS,160.1,162.4,156.3,158.05,1910831,30337587050000
2013-11-27,ADANIPORTS,158.9,158.9,150.7,151.7,1401835,21399455300000
2013-11-28,ADANIPORTS,153.8,159.45,153.25,157.05,3487149,54597719930000
2013-11-29,ADANIPORTS,157.85,162.05,156.45,157.95,2648844,42194908990000
2013-12-02,ADANIPORTS,158.55,161.25,157.3,159.7,2244372,35841235905000
2013-12-03,ADANIPORTS,159.55,161.9,156.65,158.1,1900138,30249132935000
2013-12-04,ADANIPORTS,157.6,161.65,152.4,154.45,3191123,50404651835000
2013-12-05,ADANIPORTS,159.9,162.25,158.25,160.4,6219677,99511543525000
2013-12-06,ADANIPORTS,159.6,165.35,158.4,163.3,3596446,58551256115000
2013-12-09,ADANIPORTS,168,169.15,164,164.85,3404813,56679797610000
2013-12-10,ADANIPORTS,164.85,164.85,158.75,159.95,1777162,28573145505000
2013-12-11,ADANIPORTS,159.9,159.9,155.6,156.95,1147763,18025129870000
2013-12-12,ADANIPORTS,156.2,158.25,153,154.2,986715,15333970575000
2013-12-13,ADANIPORTS,153,155.7,151.1,152,1293806,19860541880000
2013-12-16,ADANIPORTS,150.5,157.3,150.5,156.35,1748287,26953081450000
